age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
35.0	4	86648.0	14	15.0	2	10	0	4	1	7688.0	0.0	50.0	39	0
44.0	4	96321.0	15	10.0	2	10	0	4	1	0.0	0.0	40.0	39	0
39.0	4	299725.0	11	9.0	0	6	1	4	0	0.0	0.0	37.0	39	1
54.0	2	163557.0	11	9.0	4	1	1	4	0	0.0	0.0	30.0	39	1
17.0	4	27415.0	1	7.0	4	6	3	0	1	0.0	0.0	20.0	39	1
46.0	4	170850.0	9	13.0	0	7	1	4	1	0.0	1590.0	40.0	0	1
67.0	4	150516.0	5	4.0	2	3	0	4	1	0.0	0.0	24.0	39	1
22.0	4	184756.0	15	10.0	4	12	3	4	0	0.0	0.0	30.0	39	1
68.0	0	117542.0	11	9.0	2	0	0	4	1	1409.0	0.0	15.0	39	1
41.0	1	350387.0	12	14.0	2	3	0	4	1	0.0	0.0	60.0	19	0
44.0	4	110908.0	8	11.0	2	14	5	4	0	0.0	0.0	25.0	39	1
44.0	4	160785.0	9	13.0	2	12	0	4	1	0.0	0.0	60.0	39	0
26.0	6	195636.0	0	6.0	4	4	1	4	1	0.0	0.0	75.0	39	0
29.0	4	107160.0	11	9.0	4	8	1	4	1	0.0	0.0	40.0	39	1
19.0	0	87515.0	11	9.0	4	0	3	4	1	0.0	0.0	44.0	11	1
35.0	6	295279.0	9	13.0	0	12	1	4	1	0.0	0.0	37.0	39	1
52.0	2	30118.0	15	10.0	2	11	0	4	1	3137.0	0.0	42.0	39	1
70.0	4	146628.0	11	9.0	2	14	0	4	1	3471.0	0.0	33.0	39	1
20.0	4	71475.0	15	10.0	4	1	3	4	0	0.0	0.0	40.0	39	1
30.0	5	443546.0	8	11.0	2	12	0	4	1	0.0	0.0	35.0	39	1
35.0	4	278442.0	9	13.0	2	12	0	4	1	7298.0	0.0	48.0	39	0
61.0	4	149648.0	1	7.0	6	7	1	4	0	0.0	0.0	40.0	39	1
26.0	4	159732.0	9	13.0	4	1	1	4	1	0.0	2205.0	43.0	39	1
19.0	0	331702.0	11	9.0	4	0	3	4	1	0.0	0.0	40.0	39	1
22.0	0	120572.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
27.0	4	275466.0	0	6.0	4	6	3	2	1	0.0	0.0	40.0	39	1
46.0	4	185291.0	1	7.0	2	6	0	4	1	0.0	0.0	45.0	39	0
24.0	4	97676.0	15	10.0	2	13	0	4	1	0.0	0.0	40.0	39	1
17.0	4	25982.0	2	8.0	4	8	3	4	0	0.0	0.0	30.0	39	1
24.0	4	164529.0	2	8.0	4	5	3	2	1	0.0	0.0	40.0	39	1
45.0	4	81534.0	11	9.0	2	8	0	1	1	0.0	0.0	84.0	24	0
32.0	6	443546.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
49.0	4	94215.0	2	8.0	0	7	1	4	0	0.0	0.0	40.0	39	1
52.0	6	189216.0	11	9.0	0	14	1	4	1	0.0	0.0	65.0	39	1
47.0	4	184169.0	9	13.0	0	1	1	4	0	0.0	0.0	35.0	39	1
62.0	4	319582.0	11	9.0	6	12	1	4	0	0.0	0.0	32.0	39	1
30.0	4	130021.0	5	4.0	2	3	0	4	1	2829.0	0.0	40.0	39	1
35.0	4	224566.0	15	10.0	4	4	1	4	1	0.0	0.0	60.0	39	1
34.0	2	303129.0	11	9.0	0	14	1	0	1	0.0	0.0	40.0	39	1
24.0	4	180954.0	15	10.0	4	8	1	4	0	0.0	0.0	40.0	39	1
22.0	4	197583.0	9	13.0	4	12	1	4	0	0.0	0.0	20.0	39	1
40.0	4	202872.0	11	9.0	2	12	5	4	0	0.0	0.0	40.0	39	0
54.0	6	199741.0	11	9.0	6	3	1	4	1	0.0	2001.0	35.0	39	1
25.0	4	182227.0	15	10.0	4	1	1	4	1	0.0	0.0	30.0	39	1
31.0	4	244665.0	15	10.0	4	4	1	4	1	0.0	0.0	45.0	16	1
27.0	4	198258.0	9	13.0	4	12	3	4	1	0.0	0.0	35.0	39	1
34.0	4	89644.0	15	10.0	2	12	0	4	1	0.0	0.0	55.0	39	0
49.0	2	79019.0	12	14.0	6	10	4	4	0	0.0	0.0	16.0	39	1
39.0	4	230356.0	9	13.0	4	1	1	4	0	0.0	0.0	40.0	39	1
24.0	4	131230.0	15	10.0	4	10	1	4	1	0.0	0.0	40.0	39	1
44.0	4	240043.0	0	6.0	3	1	4	2	0	0.0	0.0	30.0	39	1
52.0	4	201783.0	15	10.0	2	4	0	4	1	7688.0	0.0	40.0	39	0
25.0	1	303704.0	7	12.0	0	1	1	4	0	0.0	0.0	40.0	39	1
18.0	4	117857.0	1	7.0	4	6	1	4	1	0.0	0.0	40.0	39	1
21.0	4	229826.0	15	10.0	2	7	0	4	1	0.0	0.0	20.0	39	1
64.0	4	183513.0	11	9.0	4	1	1	4	0	0.0	0.0	25.0	39	1
39.0	5	135500.0	11	9.0	2	4	0	4	1	0.0	1977.0	40.0	39	0
25.0	4	310864.0	9	13.0	4	13	1	2	1	0.0	0.0	40.0	0	1
19.0	0	46400.0	15	10.0	4	0	1	4	0	0.0	0.0	32.0	39	1
25.0	4	48280.0	9	13.0	4	10	1	4	0	0.0	0.0	40.0	39	1
43.0	7	241506.0	9	13.0	0	10	4	4	0	1506.0	0.0	36.0	39	1
40.0	4	352612.0	0	6.0	2	3	0	4	1	0.0	0.0	40.0	39	1
29.0	4	55390.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
52.0	4	400004.0	8	11.0	2	4	0	4	1	0.0	0.0	40.0	39	0
25.0	4	298225.0	15	10.0	2	14	0	4	1	0.0	0.0	35.0	39	1
32.0	6	33124.0	9	13.0	4	3	1	4	0	0.0	0.0	35.0	39	1
42.0	4	252518.0	14	15.0	2	4	0	4	1	15024.0	0.0	40.0	39	0
20.0	1	147352.0	11	9.0	4	8	1	4	0	0.0	0.0	40.0	39	1
56.0	6	84774.0	7	12.0	2	5	5	4	0	0.0	0.0	40.0	39	1
39.0	4	99065.0	9	13.0	2	6	5	4	0	0.0	0.0	40.0	31	0
35.0	6	103323.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	0
17.0	4	181015.0	0	6.0	4	8	2	4	1	0.0	0.0	15.0	39	1
19.0	4	69151.0	6	5.0	4	6	3	4	1	0.0	0.0	25.0	39	1
19.0	0	28967.0	15	10.0	4	0	1	4	1	0.0	0.0	40.0	39	1
40.0	4	114580.0	11	9.0	0	3	2	4	0	0.0	0.0	40.0	40	1
22.0	4	155362.0	11	9.0	4	12	3	4	0	0.0	0.0	35.0	39	1
43.0	4	99212.0	8	11.0	2	4	0	4	1	3103.0	0.0	48.0	39	0
22.0	4	362623.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	39	1
31.0	4	561334.0	11	9.0	0	14	1	4	1	0.0	0.0	40.0	39	1
31.0	4	301251.0	9	13.0	2	3	0	4	1	0.0	0.0	50.0	39	0
29.0	4	113870.0	3	2.0	2	8	0	4	1	0.0	0.0	40.0	0	1
67.0	6	98921.0	7	12.0	2	4	0	4	1	0.0	0.0	50.0	39	1
61.0	4	149981.0	11	9.0	2	1	5	4	0	2414.0	0.0	5.0	39	1
49.0	6	215096.0	6	5.0	0	8	1	4	0	0.0	0.0	20.0	39	1
17.0	4	160968.0	1	7.0	4	1	3	4	1	0.0	0.0	16.0	39	1
30.0	2	168387.0	9	13.0	4	4	3	4	1	0.0	0.0	40.0	39	1
36.0	4	33983.0	8	11.0	4	1	1	4	1	0.0	0.0	42.0	39	0
42.0	6	104118.0	15	10.0	4	4	1	4	1	0.0	0.0	40.0	39	1
27.0	6	151382.0	11	9.0	4	5	3	4	1	0.0	0.0	40.0	39	1
31.0	4	163594.0	11	9.0	4	12	1	4	0	0.0	0.0	45.0	39	1
43.0	1	183608.0	11	9.0	0	1	1	2	0	0.0	0.0	40.0	39	1
23.0	4	380544.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	0
47.0	4	45564.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	0
43.0	2	101563.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	1
38.0	2	68781.0	15	10.0	2	11	0	4	1	0.0	0.0	40.0	39	1
65.0	4	51063.0	0	6.0	0	8	1	2	1	0.0	0.0	64.0	39	1
40.0	4	183404.0	15	10.0	5	8	4	4	0	0.0	0.0	8.0	39	1
30.0	4	60426.0	11	9.0	2	1	3	0	0	0.0	0.0	40.0	39	1
56.0	4	201822.0	5	4.0	2	6	0	4	1	0.0	2002.0	40.0	39	1
90.0	6	155981.0	9	13.0	2	10	0	4	1	10566.0	0.0	50.0	39	1
48.0	4	240629.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	22	0
48.0	4	129974.0	9	13.0	0	4	1	4	0	0.0	0.0	40.0	39	1
29.0	4	55390.0	7	12.0	4	13	1	4	1	0.0	0.0	45.0	39	1
55.0	4	188917.0	11	9.0	0	6	1	4	0	0.0	0.0	40.0	39	1
58.0	6	163047.0	9	13.0	0	10	1	4	0	0.0	0.0	40.0	39	1
20.0	4	238685.0	15	10.0	4	12	1	4	0	0.0	0.0	30.0	39	1
47.0	4	34845.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	1
51.0	4	147876.0	15	10.0	4	1	3	4	0	0.0	0.0	40.0	39	1
41.0	0	202822.0	11	9.0	5	0	1	2	0	0.0	0.0	32.0	39	1
42.0	4	416506.0	7	12.0	4	13	1	4	1	14084.0	0.0	36.0	39	0
37.0	2	249392.0	8	11.0	2	11	0	4	1	0.0	0.0	40.0	39	0
35.0	6	108198.0	11	9.0	0	3	3	0	1	0.0	0.0	15.0	39	1
55.0	0	52267.0	12	14.0	2	0	0	4	1	0.0	0.0	18.0	39	1
40.0	6	107762.0	9	13.0	2	4	0	4	1	0.0	0.0	45.0	39	1
26.0	4	360252.0	7	12.0	2	1	5	4	0	0.0	0.0	40.0	39	1
44.0	1	281739.0	15	10.0	4	1	1	4	1	13550.0	0.0	50.0	39	0
35.0	4	408318.0	5	4.0	3	8	1	4	1	0.0	0.0	25.0	26	1
31.0	4	176711.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
28.0	4	96020.0	9	13.0	2	4	5	4	0	0.0	0.0	50.0	39	0
35.0	4	26999.0	9	13.0	5	4	4	4	0	0.0	0.0	42.0	39	1
55.0	4	156089.0	15	10.0	6	1	4	4	0	0.0	0.0	40.0	39	1
32.0	4	226443.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
32.0	4	101103.0	7	12.0	2	4	5	4	0	0.0	0.0	40.0	39	1
42.0	4	182302.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
45.0	4	179048.0	2	8.0	2	1	0	4	1	0.0	0.0	35.0	0	0
49.0	2	98738.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
20.0	4	346341.0	15	10.0	4	1	1	4	0	0.0	0.0	40.0	0	1
61.0	4	160431.0	11	9.0	6	8	4	4	0	0.0	0.0	40.0	39	1
23.0	4	162945.0	11	9.0	2	12	0	4	1	0.0	2377.0	40.0	39	1
29.0	4	190911.0	12	14.0	4	4	1	4	1	0.0	0.0	40.0	39	1
29.0	4	57423.0	8	11.0	2	7	0	4	1	0.0	0.0	48.0	39	1
29.0	4	231287.0	15	10.0	0	13	4	4	1	0.0	0.0	40.0	39	1
50.0	4	176924.0	0	6.0	2	3	0	4	1	0.0	0.0	38.0	39	1
33.0	4	44623.0	11	9.0	2	4	0	4	1	0.0	0.0	45.0	39	1
23.0	4	83315.0	0	6.0	2	6	0	4	1	0.0	0.0	10.0	39	1
26.0	4	123384.0	12	14.0	4	8	3	4	0	0.0	0.0	40.0	39	1
27.0	1	190653.0	8	11.0	2	2	0	4	1	0.0	0.0	40.0	0	0
51.0	4	163027.0	11	9.0	0	6	4	4	0	0.0	0.0	20.0	39	1
43.0	4	163769.0	0	6.0	5	8	4	4	0	0.0	0.0	40.0	39	1
18.0	4	243240.0	1	7.0	4	6	3	4	1	0.0	0.0	15.0	39	1
20.0	4	281608.0	15	10.0	4	12	1	4	0	0.0	0.0	50.0	39	1
51.0	4	210940.0	11	9.0	2	12	0	4	1	0.0	2002.0	45.0	39	1
51.0	7	187686.0	11	9.0	0	1	1	4	0	0.0	0.0	38.0	39	1
49.0	4	256417.0	11	9.0	2	4	0	4	1	5013.0	0.0	40.0	26	1
70.0	1	163003.0	11	9.0	2	1	0	2	1	0.0	0.0	40.0	39	1
34.0	4	228386.0	11	9.0	2	3	5	2	0	0.0	0.0	70.0	39	1
90.0	4	46786.0	9	13.0	2	12	0	4	1	9386.0	0.0	15.0	39	0
24.0	4	283757.0	9	13.0	4	1	3	4	1	0.0	0.0	39.0	39	1
38.0	4	179352.0	7	12.0	3	1	4	4	0	0.0	0.0	40.0	39	1
62.0	6	39630.0	11	9.0	2	14	0	4	1	0.0	0.0	48.0	39	1
29.0	4	244246.0	9	13.0	4	12	1	4	1	8614.0	0.0	50.0	39	0
48.0	4	366089.0	10	16.0	2	10	0	4	1	0.0	0.0	45.0	39	0
37.0	4	99146.0	9	13.0	2	4	0	4	1	0.0	1977.0	50.0	39	0
40.0	4	206927.0	11	9.0	2	3	0	4	1	0.0	1887.0	40.0	39	0
56.0	1	162137.0	11	9.0	2	14	0	0	1	0.0	0.0	40.0	39	1
27.0	4	189530.0	15	10.0	4	12	3	4	1	0.0	0.0	35.0	39	1
33.0	5	289886.0	11	9.0	4	8	4	1	1	0.0	0.0	40.0	40	1
17.0	4	166290.0	6	5.0	4	8	3	4	0	0.0	0.0	20.0	39	1
51.0	0	295538.0	15	10.0	2	0	0	4	1	0.0	0.0	40.0	39	1
63.0	2	109849.0	9	13.0	4	10	1	2	0	0.0	0.0	21.0	39	1
38.0	4	103474.0	8	11.0	0	1	4	4	0	0.0	0.0	40.0	39	1
23.0	4	325179.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	0
27.0	4	164170.0	9	13.0	4	13	4	1	0	0.0	0.0	20.0	30	1
34.0	4	148291.0	11	9.0	2	13	5	4	0	0.0	0.0	32.0	39	1
48.0	4	205424.0	9	13.0	0	12	4	4	1	0.0	0.0	40.0	39	0
38.0	4	351299.0	15	10.0	2	14	0	2	1	0.0	0.0	50.0	39	1
35.0	4	320451.0	12	14.0	2	4	0	1	1	0.0	0.0	65.0	17	0
45.0	0	27184.0	11	9.0	6	0	4	4	0	0.0	0.0	38.0	39	1
17.0	4	142964.0	1	7.0	4	8	3	4	1	0.0	0.0	20.0	39	1
51.0	4	63081.0	7	12.0	2	10	5	4	0	0.0	0.0	40.0	39	0
59.0	4	109015.0	15	10.0	4	10	1	4	0	0.0	0.0	38.0	39	0
50.0	4	109277.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	0
31.0	4	152156.0	11	9.0	2	3	0	4	1	0.0	0.0	45.0	39	1
34.0	4	213307.0	11	9.0	4	6	4	4	0	7443.0	0.0	35.0	39	1
20.0	4	223811.0	11	9.0	4	8	3	4	1	0.0	0.0	23.0	39	1
53.0	4	116288.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
65.0	4	176279.0	8	11.0	2	8	0	4	1	0.0	0.0	35.0	39	1
33.0	4	392812.0	15	10.0	2	12	0	4	1	0.0	0.0	45.0	39	0
33.0	4	26973.0	8	11.0	2	13	5	4	0	0.0	0.0	40.0	39	0
21.0	4	138513.0	15	10.0	4	4	3	4	1	0.0	0.0	25.0	39	1
31.0	2	393965.0	11	9.0	0	1	1	4	0	0.0	0.0	8.0	39	1
31.0	4	258849.0	8	11.0	4	1	4	2	0	0.0	0.0	40.0	39	1
29.0	4	368949.0	15	10.0	2	6	0	4	1	0.0	0.0	40.0	0	0
28.0	4	154863.0	9	13.0	4	1	3	2	1	0.0	0.0	35.0	39	1
25.0	4	264055.0	9	13.0	4	1	3	4	1	0.0	0.0	40.0	39	1
29.0	7	198493.0	8	11.0	2	11	0	4	1	0.0	0.0	40.0	39	0
49.0	4	114797.0	9	13.0	0	4	4	2	0	0.0	0.0	40.0	39	1
23.0	4	136824.0	15	10.0	4	8	3	4	1	0.0	0.0	20.0	39	1
44.0	4	44006.0	8	11.0	0	14	1	4	1	0.0	0.0	40.0	39	1
27.0	4	292120.0	11	9.0	0	13	1	4	0	0.0	0.0	45.0	39	1
52.0	6	334273.0	9	13.0	2	10	0	4	1	0.0	0.0	60.0	39	0
43.0	6	388725.0	15	10.0	2	5	0	4	1	0.0	0.0	60.0	39	0
61.0	6	390472.0	11	9.0	2	5	0	4	1	0.0	0.0	40.0	39	1
74.0	0	204840.0	4	3.0	2	0	0	4	1	0.0	0.0	56.0	26	1
28.0	0	291374.0	11	9.0	5	0	4	2	0	0.0	0.0	30.0	39	1
25.0	4	111058.0	7	12.0	4	4	3	4	1	0.0	0.0	40.0	39	1
29.0	4	206351.0	0	6.0	2	3	0	4	1	5013.0	0.0	40.0	39	1
28.0	4	142264.0	8	11.0	4	8	1	4	1	0.0	0.0	40.0	39	1
60.0	4	128367.0	15	10.0	0	10	4	4	1	3325.0	0.0	42.0	39	1
21.0	4	175374.0	11	9.0	4	1	3	4	1	0.0	0.0	40.0	39	1
31.0	4	106753.0	8	11.0	2	3	0	4	1	0.0	1740.0	40.0	39	1
19.0	4	197377.0	15	10.0	4	1	3	2	1	0.0	0.0	20.0	39	1
33.0	4	195770.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
32.0	4	194740.0	9	13.0	2	12	0	4	1	0.0	1902.0	40.0	39	0
34.0	4	443546.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	11	1
55.0	4	282753.0	4	3.0	0	8	4	2	1	0.0	0.0	25.0	39	1
24.0	4	326931.0	6	5.0	4	14	4	3	1	0.0	0.0	40.0	8	1
21.0	4	163595.0	15	10.0	4	3	1	4	1	0.0	0.0	45.0	39	1
20.0	0	122244.0	11	9.0	4	0	1	4	0	0.0	0.0	28.0	39	1
45.0	4	287190.0	7	12.0	0	1	4	2	1	0.0	0.0	35.0	39	1
57.0	4	130714.0	3	2.0	2	6	0	4	1	0.0	0.0	22.0	39	1
36.0	4	185405.0	11	9.0	2	1	0	4	1	0.0	0.0	50.0	39	0
37.0	4	177420.0	11	9.0	2	6	0	2	1	0.0	0.0	40.0	39	0
20.0	4	197767.0	15	10.0	4	12	1	2	0	0.0	0.0	36.0	39	1
36.0	5	37019.0	11	9.0	4	5	1	4	1	0.0	0.0	50.0	39	1
57.0	4	205708.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	31	1
38.0	7	168223.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
29.0	4	330132.0	9	13.0	4	12	1	4	0	0.0	0.0	60.0	39	1
25.0	4	404951.0	9	13.0	4	4	1	2	0	0.0	0.0	38.0	39	1
20.0	4	161922.0	11	9.0	4	6	1	4	1	0.0	0.0	43.0	39	1
35.0	4	149455.0	15	10.0	5	4	3	2	0	0.0	0.0	40.0	39	1
38.0	4	268893.0	8	11.0	2	14	0	4	1	0.0	0.0	70.0	39	1
21.0	0	205939.0	15	10.0	4	0	3	4	1	0.0	0.0	40.0	39	1
24.0	4	165107.0	8	11.0	2	1	5	4	0	0.0	0.0	40.0	39	1
46.0	4	187510.0	0	6.0	2	7	0	4	1	0.0	0.0	40.0	39	0
45.0	6	70754.0	14	15.0	2	10	0	4	1	7298.0	0.0	60.0	39	0
32.0	7	111363.0	14	15.0	2	10	0	4	1	0.0	0.0	75.0	39	0
36.0	2	95462.0	9	13.0	0	10	4	4	0	0.0	0.0	40.0	39	1
47.0	4	201699.0	7	12.0	2	12	0	4	1	5178.0	0.0	50.0	39	0
55.0	4	124808.0	8	11.0	2	10	0	4	1	0.0	1977.0	50.0	11	0
47.0	4	168262.0	9	13.0	4	1	3	4	1	0.0	0.0	40.0	39	1
51.0	4	202752.0	2	8.0	5	14	1	2	1	0.0	0.0	40.0	39	1
31.0	4	46807.0	9	13.0	4	13	1	4	1	0.0	0.0	40.0	39	1
25.0	5	158751.0	8	11.0	4	14	4	4	1	0.0	0.0	55.0	39	1
21.0	4	263886.0	15	10.0	4	1	1	2	0	0.0	0.0	20.0	39	1
28.0	4	33798.0	8	11.0	2	7	0	4	1	0.0	0.0	40.0	39	1
51.0	2	47415.0	7	12.0	2	1	5	4	0	0.0	1628.0	30.0	39	1
39.0	4	148485.0	15	10.0	2	3	0	4	1	0.0	0.0	50.0	39	1
48.0	4	195104.0	11	9.0	2	12	0	4	1	0.0	0.0	60.0	39	1
45.0	7	319666.0	14	15.0	0	10	4	4	0	0.0	0.0	43.0	39	1
37.0	4	258289.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
63.0	4	134699.0	11	9.0	6	10	1	4	0	0.0	0.0	25.0	39	1
61.0	4	92691.0	11	9.0	2	1	0	4	1	0.0	0.0	3.0	39	1
40.0	6	175943.0	8	11.0	2	10	5	4	0	0.0	1977.0	15.0	39	0
30.0	4	185177.0	11	9.0	4	6	1	4	1	0.0	0.0	22.0	39	1
46.0	4	209739.0	11	9.0	2	3	0	4	1	0.0	0.0	46.0	39	1
54.0	4	156003.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
21.0	4	115420.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
21.0	7	41183.0	15	10.0	4	10	3	4	0	0.0	0.0	20.0	39	1
27.0	4	189565.0	15	10.0	4	13	1	4	1	0.0	0.0	40.0	39	1
34.0	7	221966.0	9	13.0	4	10	1	4	1	0.0	0.0	45.0	39	1
22.0	4	369387.0	1	7.0	2	3	0	4	1	0.0	0.0	35.0	39	1
25.0	4	178505.0	15	10.0	4	4	2	4	0	0.0	1504.0	45.0	39	1
36.0	4	99374.0	15	10.0	0	3	1	4	1	0.0	0.0	40.0	39	1
67.0	2	330144.0	8	11.0	2	11	0	4	1	0.0	0.0	18.0	39	1
29.0	4	78261.0	11	9.0	5	11	1	4	1	0.0	0.0	55.0	39	1
36.0	4	167482.0	9	13.0	2	1	0	4	1	0.0	0.0	40.0	39	0
49.0	4	50474.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
43.0	4	169076.0	11	9.0	2	7	0	2	1	0.0	0.0	40.0	39	1
19.0	4	162954.0	15	10.0	1	6	5	4	0	0.0	0.0	40.0	39	1
28.0	6	33035.0	2	8.0	0	8	4	4	0	0.0	0.0	30.0	39	1
27.0	4	420351.0	11	9.0	4	14	3	4	1	0.0	0.0	40.0	39	1
47.0	4	144351.0	11	9.0	0	3	4	4	1	0.0	625.0	40.0	39	1
24.0	4	97743.0	11	9.0	4	8	1	4	1	0.0	0.0	37.0	39	1
24.0	4	200121.0	11	9.0	4	3	1	4	1	0.0	0.0	45.0	39	1
18.0	4	168288.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	39	1
35.0	2	246463.0	9	13.0	0	10	1	4	1	0.0	0.0	50.0	39	1
39.0	4	174938.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
28.0	5	215423.0	11	9.0	4	4	1	4	0	0.0	0.0	70.0	39	1
30.0	2	200892.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	1
30.0	4	164190.0	8	11.0	2	10	0	4	1	5178.0	0.0	52.0	39	0
54.0	6	104748.0	0	6.0	2	12	0	4	1	0.0	0.0	65.0	39	1
20.0	4	103840.0	11	9.0	4	7	3	4	0	0.0	0.0	42.0	39	1
34.0	4	41809.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
20.0	0	81853.0	15	10.0	4	0	3	1	0	0.0	0.0	15.0	39	1
35.0	4	168322.0	1	7.0	2	5	0	4	1	0.0	0.0	40.0	39	1
21.0	4	116968.0	15	10.0	4	1	3	4	1	2597.0	0.0	40.0	39	1
25.0	4	256545.0	15	10.0	4	8	1	4	0	0.0	0.0	45.0	39	1
40.0	4	94210.0	9	13.0	2	12	0	4	1	0.0	0.0	50.0	39	0
69.0	7	159191.0	15	10.0	6	1	1	4	0	0.0	810.0	38.0	39	1
23.0	4	236769.0	15	10.0	4	6	3	4	1	0.0	0.0	40.0	39	1
21.0	2	102942.0	15	10.0	4	8	1	4	0	0.0	2001.0	40.0	39	1
47.0	5	154174.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	0
29.0	6	183151.0	11	9.0	2	14	0	4	1	0.0	0.0	48.0	39	1
24.0	4	176321.0	15	10.0	4	1	4	4	0	0.0	0.0	40.0	39	1
37.0	4	37109.0	11	9.0	2	8	5	1	0	0.0	0.0	60.0	30	1
32.0	4	227931.0	9	13.0	4	4	1	4	0	0.0	0.0	40.0	39	1
29.0	6	179008.0	7	12.0	2	12	0	4	1	0.0	0.0	50.0	39	1
51.0	4	93690.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	0
38.0	4	276552.0	15	10.0	2	10	0	4	1	0.0	0.0	50.0	39	1
43.0	4	145711.0	15	10.0	2	12	0	4	1	0.0	0.0	72.0	39	0
45.0	4	340341.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
20.0	4	117476.0	15	10.0	4	6	3	4	1	0.0	0.0	40.0	39	1
38.0	4	127601.0	15	10.0	2	6	5	4	0	0.0	0.0	35.0	39	1
36.0	4	183612.0	11	9.0	2	10	0	4	1	0.0	1977.0	40.0	39	0
41.0	4	197919.0	11	9.0	2	1	5	4	0	0.0	0.0	60.0	39	1
42.0	4	219288.0	5	4.0	6	3	4	4	1	0.0	0.0	40.0	39	1
58.0	4	199278.0	9	13.0	0	4	1	4	1	0.0	0.0	38.0	39	1
28.0	4	180313.0	9	13.0	4	1	1	4	0	0.0	0.0	40.0	39	1
32.0	4	194981.0	11	9.0	2	13	5	4	0	0.0	0.0	36.0	39	1
41.0	0	173651.0	7	12.0	2	0	0	4	1	0.0	0.0	99.0	39	1
30.0	2	83066.0	11	9.0	2	8	0	2	1	0.0	0.0	40.0	39	1
33.0	6	427474.0	11	9.0	2	12	0	4	1	0.0	0.0	60.0	39	0
19.0	4	233779.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
56.0	4	442116.0	15	10.0	2	4	0	4	1	0.0	0.0	54.0	39	0
65.0	4	361721.0	8	11.0	2	14	0	4	1	0.0	0.0	20.0	39	1
68.0	4	116993.0	14	15.0	6	10	4	4	1	0.0	0.0	60.0	39	0
55.0	1	35723.0	12	14.0	2	4	0	4	1	0.0	0.0	60.0	39	0
44.0	4	128676.0	15	10.0	4	1	1	2	0	0.0	0.0	40.0	39	1
42.0	6	248094.0	11	9.0	2	5	0	4	1	0.0	0.0	50.0	39	1
21.0	4	118712.0	11	9.0	4	3	4	4	1	0.0	0.0	35.0	39	1
29.0	4	131712.0	1	7.0	4	3	1	4	1	0.0	0.0	40.0	39	1
37.0	4	34378.0	15	10.0	2	3	0	4	1	0.0	0.0	35.0	39	1
31.0	4	106437.0	11	9.0	4	1	1	4	0	0.0	0.0	40.0	39	1
35.0	4	259727.0	15	10.0	2	3	0	4	1	0.0	0.0	55.0	39	1
60.0	0	131852.0	4	3.0	2	0	0	4	1	0.0	0.0	30.0	39	0
32.0	4	176410.0	11	9.0	4	1	3	4	0	0.0	0.0	38.0	39	1
30.0	6	172748.0	5	4.0	4	3	3	4	1	0.0	0.0	40.0	39	1
37.0	7	173780.0	15	10.0	0	10	4	4	0	0.0	0.0	30.0	39	1
41.0	4	144144.0	11	9.0	4	6	4	2	0	0.0	0.0	30.0	39	1
44.0	2	277144.0	9	13.0	4	10	3	4	1	0.0	0.0	60.0	39	1
18.0	4	59202.0	11	9.0	4	9	2	4	0	0.0	0.0	10.0	39	1
56.0	4	31782.0	0	6.0	2	12	0	4	1	0.0	0.0	40.0	39	1
